"ECO.SITE","STATE","PHASE","PHASE.NAME","SYMBOL","LOWER","UPPER","NATIVITY","FUNCTIONAL_FINE","LIFECYCLE","FUNCTIONAL"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","ERNA10",5,20,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","CEIN7",0,15,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","CEMO2",0,15,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","GRSP",0,15,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","RHUS",0,15,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","PEPU7",0,10,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","PHMI4",0,10,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","PUME",0,10,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","GUSA2",0,10,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","YUAN2",2,10,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","CHVI8",0,10,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","ERCO14",0,10,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","ATCA2",0,10,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","ATCO",0,10,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","ARNO4",0,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","BRICK",0,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SHRO",0,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","OPPO",0,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","SCWH",0,2,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","ACHY",5,30,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","LESAS",5,30,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","PLJA",5,10,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","ACSP12",0,10,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","HECOC8",0,10,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","HENE5",0,10,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","ARPU9",0,5,"NATIVE","C4-GRASS","ANY","GRASS"
"R035XY240UT","REFERENCE",1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES","ACAR14",0,5,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY101UT","REFERENCE",1.1,"1.1","ATCO",80,100,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY101UT","REFERENCE",1.1,"1.1","ATGA",60,80,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY101UT","REFERENCE",1.1,"1.1","PIDE4",40,60,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY101UT","REFERENCE",1.1,"1.1","BAAM4",20,40,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY101UT","REFERENCE",1.1,"1.1","CHVI8",4,12,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY101UT","REFERENCE",1.1,"1.1","GUSA2",4,12,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY101UT","REFERENCE",1.1,"1.1","KRLA2",4,12,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY101UT","REFERENCE",1.1,"1.1","OPPO",4,12,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY101UT","REFERENCE",1.1,"1.1","SAVE4",4,12,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY101UT","REFERENCE",1.1,"1.1","SCWH",4,12,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY101UT","REFERENCE",1.1,"1.1","TESP2",4,12,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY101UT","REFERENCE",1.1,"1.1","PLJA",40,60,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY101UT","REFERENCE",1.1,"1.1","ACHY",20,40,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY101UT","REFERENCE",1.1,"1.1","ELEL5",4,20,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY101UT","REFERENCE",1.1,"1.1","ARPU9",4,8,"NATIVE","C4-GRASS","ANY","GRASS"
"R034BY101UT","REFERENCE",1.1,"1.1","HOPU",4,8,"NATIVE","C3-GRASS","ANNUAL","GRASS"
"R034BY101UT","REFERENCE",1.1,"1.1","SPAI",4,8,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY101UT","REFERENCE",1.1,"1.1","SPCR",4,8,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY101UT","REFERENCE",1.1,"1.1","VUOC",4,8,"NATIVE","C3-GRASS","ANNUAL","GRASS"
"R034BY006UT","REFERENCE",1.1,"1.1","SAVE4",175,245,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY006UT","REFERENCE",1.1,"1.1","ATCO4",35,70,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY006UT","REFERENCE",1.1,"1.1","ATCO",7,21,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY006UT","REFERENCE",1.1,"1.1","ATCA2",7,21,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY006UT","REFERENCE",1.1,"1.1","ATTR3",7,21,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY006UT","REFERENCE",1.1,"1.1","CHVI8",7,21,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY006UT","REFERENCE",1.1,"1.1","GRSP",7,21,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY006UT","REFERENCE",1.1,"1.1","OPPO",7,21,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY006UT","REFERENCE",1.1,"1.1","TESP2",7,21,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY006UT","REFERENCE",1.1,"1.1","ELEL5",70,105,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY006UT","REFERENCE",1.1,"1.1","SPAI",70,105,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY006UT","REFERENCE",1.1,"1.1","ACHY",35,70,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY006UT","REFERENCE",1.1,"1.1","SPCR",21,35,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY006UT","REFERENCE",1.1,"1.1","ARPU9",7,21,"NATIVE","C4-GRASS","ANY","GRASS"
"R034BY006UT","REFERENCE",1.1,"1.1","BOGR2",7,21,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY006UT","REFERENCE",1.1,"1.1","DISP",7,21,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY006UT","REFERENCE",1.1,"1.1","HECO26",7,21,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY006UT","REFERENCE",1.1,"1.1","PASM",7,21,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R035XY136UT","REFERENCE",1.1,"SHADSCALE, BUD SAGEBRUSH SHRUBLAND WITH PERENNIAL GRASS","ATCO",50,75,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY136UT","REFERENCE",1.1,"SHADSCALE, BUD SAGEBRUSH SHRUBLAND WITH PERENNIAL GRASS","PIDE4",10,30,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY136UT","REFERENCE",1.1,"SHADSCALE, BUD SAGEBRUSH SHRUBLAND WITH PERENNIAL GRASS","ATCA2",0,15,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY136UT","REFERENCE",1.1,"SHADSCALE, BUD SAGEBRUSH SHRUBLAND WITH PERENNIAL GRASS","ARBI3",0,12,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY136UT","REFERENCE",1.1,"SHADSCALE, BUD SAGEBRUSH SHRUBLAND WITH PERENNIAL GRASS","GUSA2",5,10,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY136UT","REFERENCE",1.1,"SHADSCALE, BUD SAGEBRUSH SHRUBLAND WITH PERENNIAL GRASS","ATGA",0,8,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY136UT","REFERENCE",1.1,"SHADSCALE, BUD SAGEBRUSH SHRUBLAND WITH PERENNIAL GRASS","CHVI8",0,7,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY136UT","REFERENCE",1.1,"SHADSCALE, BUD SAGEBRUSH SHRUBLAND WITH PERENNIAL GRASS","KRLA2",0,7,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY136UT","REFERENCE",1.1,"SHADSCALE, BUD SAGEBRUSH SHRUBLAND WITH PERENNIAL GRASS","EPTO",0,6,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY136UT","REFERENCE",1.1,"SHADSCALE, BUD SAGEBRUSH SHRUBLAND WITH PERENNIAL GRASS","ERCOA",0,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY136UT","REFERENCE",1.1,"SHADSCALE, BUD SAGEBRUSH SHRUBLAND WITH PERENNIAL GRASS","LEFR2",0,4,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY136UT","REFERENCE",1.1,"SHADSCALE, BUD SAGEBRUSH SHRUBLAND WITH PERENNIAL GRASS","EPNE",0,4,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY136UT","REFERENCE",1.1,"SHADSCALE, BUD SAGEBRUSH SHRUBLAND WITH PERENNIAL GRASS","PSFR",0,3,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY136UT","REFERENCE",1.1,"SHADSCALE, BUD SAGEBRUSH SHRUBLAND WITH PERENNIAL GRASS","SCWH",0,2,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY136UT","REFERENCE",1.1,"SHADSCALE, BUD SAGEBRUSH SHRUBLAND WITH PERENNIAL GRASS","OPPO",0,2,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R035XY136UT","REFERENCE",1.1,"SHADSCALE, BUD SAGEBRUSH SHRUBLAND WITH PERENNIAL GRASS","ACHY",10,25,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R035XY136UT","REFERENCE",1.1,"SHADSCALE, BUD SAGEBRUSH SHRUBLAND WITH PERENNIAL GRASS","SPAI",0,50,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R035XY136UT","REFERENCE",1.1,"SHADSCALE, BUD SAGEBRUSH SHRUBLAND WITH PERENNIAL GRASS","SPCR",0,25,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R035XY136UT","REFERENCE",1.1,"SHADSCALE, BUD SAGEBRUSH SHRUBLAND WITH PERENNIAL GRASS","ELEL5",0,5,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R035XY136UT","REFERENCE",1.1,"SHADSCALE, BUD SAGEBRUSH SHRUBLAND WITH PERENNIAL GRASS","ARPU9",0,3,"NATIVE","C4-GRASS","ANY","GRASS"
"R035XY136UT","REFERENCE",1.1,"SHADSCALE, BUD SAGEBRUSH SHRUBLAND WITH PERENNIAL GRASS","VUOC",0,3,"NATIVE","C3-GRASS","ANNUAL","GRASS"
"R034BY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","ELEL5",56,112,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","LESA4",56,112,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","PASM",56,112,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","PLJA",56,112,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","POSE",28,112,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","POSE",28,112,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","POSE",28,112,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","ACHY",28,84,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","POFE",28,84,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","ARTRW8",112,196,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","ATCA2",28,84,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","ATCO",28,84,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","OPPO",0,22,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY315UT","REFERENCE",1.1,"1.1","EPVI",56,112,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY315UT","REFERENCE",1.1,"1.1","EPVI",56,112,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY315UT","REFERENCE",1.1,"1.1","EPVI",56,112,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY315UT","REFERENCE",1.1,"1.1","EPVI",56,112,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY315UT","REFERENCE",1.1,"1.1","ARNO4",56,112,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY315UT","REFERENCE",1.1,"1.1","CHVI8",6,56,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY315UT","REFERENCE",1.1,"1.1","PUST",6,56,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY315UT","REFERENCE",1.1,"1.1","AMUT",0,28,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY315UT","REFERENCE",1.1,"1.1","ARBI3",0,28,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY315UT","REFERENCE",1.1,"1.1","CEIN7",0,28,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY315UT","REFERENCE",1.1,"1.1","CEMO2",0,28,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY315UT","REFERENCE",1.1,"1.1","GUSA2",0,28,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY315UT","REFERENCE",1.1,"1.1","MAFR3",0,28,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY315UT","REFERENCE",1.1,"1.1","OPPO",0,28,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY315UT","REFERENCE",1.1,"1.1","ERUM",0,22,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY315UT","REFERENCE",1.1,"1.1","ATCA2",0,17,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY315UT","REFERENCE",1.1,"1.1","RHUS",0,17,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY315UT","REFERENCE",1.1,"1.1","SHRO",0,17,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY315UT","REFERENCE",1.1,"1.1","SYOR2",0,17,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY315UT","REFERENCE",1.1,"1.1","ACHY",11,22,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY315UT","REFERENCE",1.1,"1.1","PLJA",11,22,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R036XY315UT","REFERENCE",1.1,"1.1","ACSP12",0,17,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY315UT","REFERENCE",1.1,"1.1","ARPU9",0,17,"NATIVE","C4-GRASS","ANY","GRASS"
"R036XY315UT","REFERENCE",1.1,"1.1","BOGR2",0,17,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R036XY315UT","REFERENCE",1.1,"1.1","ELEL5",0,17,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY315UT","REFERENCE",1.1,"1.1","HECO26",0,17,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY315UT","REFERENCE",1.1,"1.1","LESAS",0,17,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY315UT","REFERENCE",1.1,"1.1","POSE",0,17,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY315UT","REFERENCE",1.1,"1.1","POSE",0,17,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY315UT","REFERENCE",1.1,"1.1","POSE",0,17,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY315UT","REFERENCE",1.1,"1.1","SPCR",0,17,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R036XY315UT","REFERENCE",1.1,"1.1","PIED",291,336,"NATIVE","TREE","PERENNIAL","TREE"
"R036XY315UT","REFERENCE",1.1,"1.1","JUOS",168,252,"NATIVE","TREE","PERENNIAL","TREE"
"R036XY325CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","PELI2",0,12,"NATIVE","PERENNIAL-FORB","PERENNIAL","FORB"
"R036XY325CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","PENST",0,12,"NATIVE","PERENNIAL-FORB","PERENNIAL","FORB"
"R036XY114CO","REFERENCE",1.1,"PJ WOODLAND","ERDE6",0,15,"NATIVE","ANNUAL-FORB","ANNUAL","FORB"
"R036XY114CO","REFERENCE",1.1,"PJ WOODLAND","ERST4",0,15,"NATIVE","PERENNIAL-FORB","PERENNIAL","FORB"
"R036XY114CO","REFERENCE",1.1,"PJ WOODLAND","OXYTR",0,15,"NATIVE","PERENNIAL-FORB","PERENNIAL","FORB"
"R036XY114CO","REFERENCE",1.1,"PJ WOODLAND","PEPU7",0,15,"NATIVE","PERENNIAL-FORB","PERENNIAL","FORB"
"R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","ERIOG",5,35,"NATIVE","ANY-FORB","ANY","FORB"
"R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","LOMAT",0,25,"NATIVE","PERENNIAL-FORB","PERENNIAL","FORB"
"R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","OENOT",0,25,"NATIVE","ANY-FORB","ANY","FORB"
"R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","XYLOR",0,25,"NATIVE","PERENNIAL-FORB","PERENNIAL","FORB"
"R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","ASTER",0,25,"NATIVE","ANY-FORB","ANY","FORB"
"R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","ASTRA",0,25,"NATIVE","ANY-FORB","ANY","FORB"
"R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","PHCR",10,35,"NATIVE","ANNUAL-FORB","ANNUAL","FORB"
"R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","BRASS2",0,25,"UNKNOWN","ANY-FORB","ANY","FORB"
"R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","DESCU",0,25,"UNKNOWN","ANY-FORB","ANY","FORB"
"R036XY284CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","LUPIN",5,35,"NATIVE","ANY-FORB","ANY","FORB"
"R036XY284CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","ERIGE2",5,35,"NATIVE","ANY-FORB","ANY","FORB"
"R036XY284CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","ASTRA",5,25,"NATIVE","ANY-FORB","ANY","FORB"
"R036XY284CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","CASTI2",5,25,"NATIVE","ANY-FORB","ANY","FORB"
"R036XY284CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","PENST",5,20,"NATIVE","PERENNIAL-FORB","PERENNIAL","FORB"
"R036XY284CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","ALLIU",0,15,"NATIVE","PERENNIAL-FORB","PERENNIAL","FORB"
"R036XY284CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","ASTER",0,15,"NATIVE","ANY-FORB","ANY","FORB"
"R036XY284CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","COUM",0,15,"NATIVE","PERENNIAL-FORB","PERENNIAL","FORB"
"R036XY284CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","HYMEN7",0,15,"NATIVE","ANY-FORB","ANY","FORB"
"R036XY284CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","PEPU7",0,15,"NATIVE","PERENNIAL-FORB","PERENNIAL","FORB"
"R036XY284CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","SENEC",0,15,"NATIVE","ANY-FORB","ANY","FORB"
"R036XY284CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","ERIOG",0,10,"NATIVE","ANY-FORB","ANY","FORB"
"R034BY109UT","REFERENCE",1.1,"1.1","ARHO2",3,9,"NATIVE","PERENNIAL-FORB","PERENNIAL","FORB"
"R034BY109UT","REFERENCE",1.1,"1.1","CRFL6",3,9,"NATIVE","PERENNIAL-FORB","PERENNIAL","FORB"
"R034BY109UT","REFERENCE",1.1,"1.1","SYCHC",3,9,"NATIVE","PERENNIAL-FORB","PERENNIAL","FORB"
"R034BY106UT","REFERENCE",1.1,"1.1","SYCHC",5,10,"NATIVE","PERENNIAL-FORB","PERENNIAL","FORB"
"R034BY106UT","REFERENCE",1.1,"1.1","CRFL4",5,10,"NATIVE","ANNUAL-FORB","ANNUAL","FORB"
"R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","ACMIO",9,18,"NATIVE","PERENNIAL-FORB","PERENNIAL","FORB"
"R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","ASTER",9,18,"NATIVE","ANY-FORB","ANY","FORB"
"R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","ASTRA",9,18,"NATIVE","ANY-FORB","ANY","FORB"
"R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","OXYTR",9,18,"NATIVE","PERENNIAL-FORB","PERENNIAL","FORB"
